ddt,dd
6.238734976094714511e+03,1.865821350228882920e+03
6.565209320415393449e+03,1.865821350228882920e+03
6.387142701950644550e+03,1.507467434732808215e+03
6.755515624156079866e+03,1.507467434732808215e+03
5.577258891238367141e+03,2.721764711825744143e+03
5.279204834192661110e+03,2.721764711825744143e+03
5.078294340843158352e+03,2.450166682646018216e+03
5.338601689178775814e+03,2.450166682646018216e+03
6.015917758188710650e+03,1.375186630252091618e+03
5.848211982645205353e+03,1.375186630252091618e+03
7.065973509551011375e+03,1.155623370735078879e+03
6.611402309370415423e+03,1.155623370735078879e+03
5.990695420147219920e+03,2.547235960737546975e+03
5.745553266521078513e+03,2.547235960737546975e+03
5.847024400329203672e+03,1.614356591601882656e+03
5.840523833412262320e+03,1.614356591601882656e+03
5.845535347893005564e+03,1.809524305301200002e+03
5.758954966724729275e+03,1.809524305301200002e+03
6.211865557780224663e+03,2.233667820982488138e+03
6.396171786077952675e+03,2.233667820982488138e+03
5.571419370332942890e+03,2.041910461692346189e+03
5.686027156134082361e+03,2.041910461692346189e+03
7.281543550865242651e+03,1.364055106255022565e+03
7.210616891030815168e+03,1.364055106255022565e+03
5.722415513683138670e+03,2.979822735230894068e+03
5.720028775491173292e+03,2.979822735230894068e+03
5.258513640884442793e+03,1.853942847722905981e+03
5.108705399776235936e+03,1.853942847722905981e+03
6.324710451586166528e+03,1.276696678032763202e+03
6.267766714049308575e+03,1.276696678032763202e+03
6.239878730052760147e+03,1.557903960684058802e+03
6.069779393593587884e+03,1.557903960684058802e+03
6.903387589372707225e+03,1.325412165226674006e+03
6.760171292390718008e+03,1.325412165226674006e+03
6.906647769914202399e+03,1.166229069060045504e+03
6.773469769234715386e+03,1.166229069060045504e+03
5.023622241958032646e+03,3.325593813787774252e+03
4.888401570655258183e+03,3.325593813787774252e+03
6.411106519334985933e+03,1.017756398925219173e+03
7.151188967811283874e+03,1.017756398925219173e+03
5.342300065058298060e+03,2.575867762598886202e+03
5.191586585389935863e+03,2.575867762598886202e+03
6.429372125887584843e+03,1.812749873184256330e+03
6.711420626743756657e+03,1.812749873184256330e+03
6.483171518310502506e+03,2.331095838885717967e+03
6.434461533886598772e+03,2.331095838885717967e+03
5.630597981060697748e+03,1.135439029224061414e+03
5.462454010912832018e+03,1.135439029224061414e+03
4.766913320947817738e+03,3.285380442987714105e+03
4.659152681001045494e+03,3.285380442987714105e+03
6.917115863991280094e+03,1.387816175636803109e+03
7.745609431130647863e+03,1.387816175636803109e+03
7.924301831238446539e+03,2.003574087852495722e+03
7.577495533513496412e+03,2.003574087852495722e+03
5.073817204278316240e+03,2.810595944001669523e+03
5.248533507487179122e+03,2.810595944001669523e+03
5.391851395768972907e+03,1.720763633248856422e+03
5.441885878326644161e+03,1.720763633248856422e+03
5.646753822552413112e+03,2.020959582927046313e+03
5.670865104266707931e+03,2.020959582927046313e+03
5.372738510261295232e+03,2.080336928234407424e+03
5.392979014990663927e+03,2.080336928234407424e+03
5.263521185933915149e+03,2.005196950090698238e+03
5.027101519952155286e+03,2.005196950090698238e+03
4.282942942660448352e+03,1.325299216993395248e+03
4.510858548959849941e+03,1.325299216993395248e+03
7.450216405621739796e+03,1.297046078806193464e+03
8.354492827260648482e+03,1.297046078806193464e+03
5.896966439174603693e+03,1.253836060783744870e+03
6.235084820212685372e+03,1.253836060783744870e+03
5.399399745357878601e+03,2.005427955459414761e+03
5.299361887074047445e+03,2.005427955459414761e+03
6.050501520795524812e+03,1.454983193404032818e+03
6.107312000308419556e+03,1.454983193404032818e+03
5.127264934693119358e+03,3.873179114275109896e+03
5.571032373732037740e+03,3.873179114275109896e+03
5.151413623603928500e+03,2.021902599474794442e+03
5.121512586961188390e+03,2.021902599474794442e+03
6.377756766482067178e+03,1.706931317476643471e+03
6.243248454363155361e+03,1.706931317476643471e+03
6.185646808630867781e+03,1.557305508654891810e+03
5.876167076189079125e+03,1.557305508654891810e+03
5.389403719943556098e+03,2.292336934435672447e+03
5.429509051953483322e+03,2.292336934435672447e+03
5.422910722849454032e+03,2.101628036178140519e+03
5.395419730363221788e+03,2.101628036178140519e+03
6.077272783723670727e+03,1.342034073749740401e+03
6.160821940043699215e+03,1.342034073749740401e+03
6.866751922974147419e+03,1.143800835047298278e+03
6.906955470888789023e+03,1.143800835047298278e+03
6.851311670906265135e+03,2.124266552812353893e+03
5.983943373624309061e+03,2.124266552812353893e+03
6.299064876461658969e+03,1.314915212522323372e+03
8.066215230811556467e+03,1.314915212522323372e+03
6.572028845730717876e+03,1.851669801930485846e+03
6.032102471977063033e+03,1.851669801930485846e+03
6.233726656452028692e+03,1.313243052389228296e+03
6.124953314359181604e+03,1.313243052389228296e+03
5.916073631209600535e+03,1.325004832516117403e+03
6.542787311041539397e+03,1.325004832516117403e+03
5.377462420598180870e+03,1.489591648611340361e+03
5.442265340829312663e+03,1.489591648611340361e+03
6.221204032509213903e+03,1.552076531062688218e+03
5.781994481728527717e+03,1.552076531062688218e+03
5.200381191837745973e+03,1.711735001954910786e+03
5.086801553199328737e+03,1.711735001954910786e+03
6.482601640854491961e+03,1.699499905988918499e+03
7.317800702602968158e+03,1.699499905988918499e+03
6.398859707880184942e+03,1.895863692513114756e+03
6.611843844207433904e+03,1.895863692513114756e+03
5.008274124178300553e+03,2.647311435490765234e+03
5.052337641849548163e+03,2.647311435490765234e+03
4.881645490918655014e+03,2.640214353123212732e+03
4.732641613940722891e+03,2.640214353123212732e+03
7.003482865427307843e+03,1.997723823340890704e+03
6.732379558180615277e+03,1.997723823340890704e+03
5.844644713407748895e+03,1.636576061386116862e+03
5.582538847390115734e+03,1.636576061386116862e+03
6.477432286437251605e+03,1.225187576587817375e+03
6.498360272367394828e+03,1.225187576587817375e+03
6.302678092583288162e+03,1.272844678889466877e+03
6.023211720307901487e+03,1.272844678889466877e+03
5.894282052945085525e+03,1.592528292409992673e+03
6.295042201920929074e+03,1.592528292409992673e+03
7.476003335710206557e+03,1.448021452011743349e+03
7.130320394320261585e+03,1.448021452011743349e+03
5.833066933506518581e+03,1.683970600925228837e+03
5.938888119743088282e+03,1.683970600925228837e+03
5.672900255345226469e+03,1.280167837296332664e+03
5.797470777235937021e+03,1.280167837296332664e+03
5.160865674156250861e+03,1.777155010000472657e+03
5.485619004532786676e+03,1.777155010000472657e+03
4.821801703167714550e+03,4.420798233044170956e+03
4.709282102634120747e+03,4.420798233044170956e+03
6.557331830554113367e+03,2.205458007594761057e+03
6.660395076634017641e+03,2.205458007594761057e+03
5.283764885429683090e+03,2.372032484110997302e+03
5.181007848434946936e+03,2.372032484110997302e+03
6.445600699032798730e+03,1.458973838469956490e+03
7.067853171758751159e+03,1.458973838469956490e+03
6.090486090471466014e+03,1.285594433389417873e+03
5.780862594015413379e+03,1.285594433389417873e+03
6.134403072615707060e+03,1.618179400410053404e+03
6.522177344680786518e+03,1.618179400410053404e+03
5.792290176571882512e+03,1.646013810423526365e+03
5.670604880677778965e+03,1.646013810423526365e+03
5.996246043470988297e+03,1.904155400554484231e+03
6.074753744861006453e+03,1.904155400554484231e+03
6.287294010635565428e+03,1.780814397754201309e+03
6.217223930796584682e+03,1.780814397754201309e+03
5.457050673183272011e+03,1.707123254509681374e+03
5.656317378386114797e+03,1.707123254509681374e+03
7.126549068616905060e+03,1.817119998646915292e+03
6.566279389480891041e+03,1.817119998646915292e+03
5.271987137656821687e+03,1.649290794305973805e+03
5.422374403878003250e+03,1.649290794305973805e+03
5.682860675707464907e+03,2.104073543580498153e+03
5.835566832326416261e+03,2.104073543580498153e+03
5.279432627718942967e+03,2.394689817791082078e+03
5.186447203877903121e+03,2.394689817791082078e+03
6.115908745471007023e+03,1.107829091598152218e+03
6.649558000022300803e+03,1.107829091598152218e+03
6.781692452366733050e+03,1.481547798966452319e+03
6.724266533606402845e+03,1.481547798966452319e+03
6.055702855680397988e+03,1.781628439505258029e+03
6.199771265317052894e+03,1.781628439505258029e+03
5.957198759300947131e+03,2.481767311469475317e+03
5.435436067772890055e+03,2.481767311469475317e+03
5.639876355389018499e+03,1.582366025939724068e+03
5.733867387012965992e+03,1.582366025939724068e+03
5.467335981279666157e+03,1.391485883436449512e+03
5.744997657228047501e+03,1.391485883436449512e+03
4.907417224629747579e+03,2.708683484007892730e+03
5.216932187871726455e+03,2.708683484007892730e+03
6.415344722417672529e+03,1.553417090416743349e+03
6.335700440534310474e+03,1.553417090416743349e+03
6.345454039524958716e+03,1.916905886473456576e+03
6.632733232852743640e+03,1.916905886473456576e+03
6.296715086360939495e+03,2.055623035164705925e+03
6.011146244773787657e+03,2.055623035164705925e+03
8.772860158930445323e+03,1.511503536012405675e+03
9.131942668263462110e+03,1.511503536012405675e+03
5.574910853082104040e+03,1.925652525692383733e+03
5.465897937754076338e+03,1.925652525692383733e+03
5.571471017625487548e+03,2.099309488367809536e+03
6.161447473639796954e+03,2.099309488367809536e+03
5.344581690528088075e+03,2.248717533553394787e+03
6.078955863084351222e+03,2.248717533553394787e+03
6.166487140857469967e+03,1.345536284201663648e+03
9.093342941197366599e+03,1.345536284201663648e+03
5.907062301332728566e+03,1.737914239081205096e+03
6.358868748572919685e+03,1.737914239081205096e+03
5.873684182121016420e+03,2.479251230029042290e+03
5.889353159776362190e+03,2.479251230029042290e+03
4.996618796856389054e+03,1.618246067877187670e+03
5.054416196565468454e+03,1.618246067877187670e+03
6.769618208604958454e+03,2.057176252360196486e+03
6.460590264750606366e+03,2.057176252360196486e+03
6.037073838687932039e+03,1.792069081269771004e+03
6.089386166777465405e+03,1.792069081269771004e+03
6.052050758792165652e+03,1.144003358681001146e+03
6.205949608948053537e+03,1.144003358681001146e+03
5.806397950576445510e+03,2.317663276960626263e+03
5.686272842808501991e+03,2.317663276960626263e+03
5.808116708283378102e+03,2.468916972939539846e+03
5.549756131924381407e+03,2.468916972939539846e+03
5.731997669005937496e+03,1.694805563426957860e+03
5.674153678809899247e+03,1.694805563426957860e+03
5.365615199269135701e+03,3.398232297918818404e+03
5.475238976428946444e+03,3.398232297918818404e+03
5.935505595279425506e+03,2.049957456905332947e+03
5.912214003991308346e+03,2.049957456905332947e+03
5.241643608998847412e+03,2.700526114111440620e+03
5.217718949380007871e+03,2.700526114111440620e+03
5.573344700758815634e+03,3.506753207046564967e+03
6.781866282107814186e+03,3.506753207046564967e+03
5.253542191043918137e+03,2.027359789075441768e+03
5.342613945800381771e+03,2.027359789075441768e+03
4.890480880105438700e+03,2.738094953816978887e+03
4.644468557968054483e+03,2.738094953816978887e+03
4.502367577434795749e+03,1.382334191725709161e+03
4.584971157976944596e+03,1.382334191725709161e+03
6.650400027325352312e+03,1.596814091096365019e+03
6.396306098816733538e+03,1.596814091096365019e+03
5.933723426670142544e+03,1.715056894363834090e+03
5.782226162387828481e+03,1.715056894363834090e+03
6.559059121582548869e+03,1.458606001648000301e+03
6.504421183113691768e+03,1.458606001648000301e+03
5.992967983850621749e+03,1.513217433765584019e+03
5.669226331738867884e+03,1.513217433765584019e+03
5.976296541438476197e+03,1.894715378212134283e+03
5.712511976078880252e+03,1.894715378212134283e+03
5.919888361027745304e+03,2.539724976163071915e+03
5.472121492234107791e+03,2.539724976163071915e+03
5.672749443368320499e+03,1.162746698415716992e+03
5.629290623658161167e+03,1.162746698415716992e+03
7.189551746849776464e+03,1.495713534291182441e+03
6.955197950877716721e+03,1.495713534291182441e+03
5.956958316866689529e+03,1.804504961379542010e+03
6.121483317652980986e+03,1.804504961379542010e+03
5.229563567058376975e+03,2.230340355714437010e+03
5.226101446361640228e+03,2.230340355714437010e+03
6.035404630386786266e+03,1.802303050540762115e+03
6.086541673933982565e+03,1.802303050540762115e+03
7.125642047032049049e+03,9.395657742536072874e+02
7.023469204491079836e+03,9.395657742536072874e+02
6.910474410386085765e+03,1.314915212522323372e+03
6.561130595935208476e+03,1.314915212522323372e+03
6.249371898723728918e+03,2.077134039413083428e+03
5.454669213234653398e+03,2.077134039413083428e+03
5.119207677852253255e+03,2.291877772707892291e+03
5.285859466966144282e+03,2.291877772707892291e+03
6.029915813368028466e+03,1.740307916230467526e+03
5.989264326711341710e+03,1.740307916230467526e+03
4.717625606242501817e+03,1.849644705583339373e+03
4.953401408166258079e+03,1.849644705583339373e+03
6.437395425545096259e+03,1.617722821216038255e+03
6.527071638213828919e+03,1.617722821216038255e+03
5.348079872544748468e+03,3.045152844049047417e+03
5.154936780339090546e+03,3.045152844049047417e+03
5.054166319362670947e+03,2.164270401779077019e+03
5.469686307786042562e+03,2.164270401779077019e+03
5.165866808614746333e+03,1.719227886538847997e+03
5.083713221797048391e+03,1.719227886538847997e+03
4.797494278887395012e+03,2.055070680715748040e+03
4.731581212339505328e+03,2.055070680715748040e+03
6.034317708073595895e+03,2.052011148428640809e+03
5.695647875202899741e+03,2.052011148428640809e+03
5.149998089754730245e+03,1.875923753281378140e+03
5.111675886770493889e+03,1.875923753281378140e+03
6.632582246906314140e+03,1.820232348166694692e+03
6.263587672566744004e+03,1.820232348166694692e+03
6.683802478023002550e+03,1.508375000369385816e+03
6.307591633506262951e+03,1.508375000369385816e+03
6.035592315920542205e+03,1.815248343572021895e+03
6.471882207793262751e+03,1.815248343572021895e+03
5.427381210014146745e+03,1.832683307991446100e+03
5.329280967353279266e+03,1.832683307991446100e+03
6.017768883483876380e+03,1.345348789097317422e+03
6.648959633333109196e+03,1.345348789097317422e+03
6.602786289872035013e+03,2.147505149070956122e+03
6.573430537623757118e+03,2.147505149070956122e+03
6.483550977042485101e+03,1.413349271826160930e+03
6.481456973858580568e+03,1.413349271826160930e+03
5.551268162794648561e+03,1.661927563840511084e+03
5.606122594512151409e+03,1.661927563840511084e+03
5.691119400598324319e+03,1.536182492844237004e+03
5.540593262410924581e+03,1.536182492844237004e+03
5.614034797748993697e+03,2.007194526711557273e+03
5.452749480135555132e+03,2.007194526711557273e+03
6.643334852756926921e+03,1.519497730748520326e+03
6.763679568236914747e+03,1.519497730748520326e+03
5.081004084574052285e+03,2.003972793296040663e+03
5.053037289584224709e+03,2.003972793296040663e+03
5.027179252300470580e+03,1.639484745083267171e+03
5.187951161210522514e+03,1.639484745083267171e+03
4.860367870216233314e+03,1.552490457320405312e+03
4.978990305214341788e+03,1.552490457320405312e+03
6.689792745110315991e+03,1.366907955160918164e+03
6.858349692470555965e+03,1.366907955160918164e+03
5.447932984589968328e+03,1.690192665822369463e+03
5.473628292924602647e+03,1.690192665822369463e+03
5.242254151908849963e+03,1.966772197983554861e+03
5.442252089625924782e+03,1.966772197983554861e+03
5.359965456977211943e+03,3.433981671337424814e+03
5.240247985825048090e+03,3.433981671337424814e+03
6.034693610557523243e+03,1.657761543392045496e+03
6.241708994358817108e+03,1.657761543392045496e+03
5.795966551750808321e+03,1.696810450797671365e+03
5.986970942643356466e+03,1.696810450797671365e+03
6.306823769379338046e+03,1.504648233710499198e+03
6.276295513818446125e+03,1.504648233710499198e+03
6.442181269568971402e+03,1.128534891474935876e+03
6.358502986699644680e+03,1.128534891474935876e+03
5.996021763256644590e+03,2.206665357820456848e+03
5.925314218855395666e+03,2.206665357820456848e+03
6.807506560316340256e+03,1.752538089565008477e+03
6.694347532159579714e+03,1.752538089565008477e+03
